Tollplaza_id,Tollplaza_code
5007,PC869BDE8
4932,PC46C4A27
4082,PCF86214E
4120,PC6700C62
4198,PCB0994D1
4891,PC57036DA
4852,PC68969FB
4600,PCB99E8F9
4250,PCC695DB0
4910,PC75BC2DF
4769,PC10C50DC
4626,PC93E7766
4102,PC8C9B099
4478,PCB02917E
4074,PCCAFD014
4376,PCA283923
4479,PCCA36E4D
4832,PC34ECAB5
4553,PC1D57D7F
4550,PC21A1833
4564,PC29D136F
4580,PC48664B7
4333,PCCCAD2AC
4285,PCB524A9F
4497,PC76FDDEA
4329,PCF9CCB5A
4658,PC1A58039
4898,PC0AE9E1B
4139,PC924C594
4081,PCC825DB2
4194,PC96AD1EB
4084,PC71D433F
4281,PC2804C85
4285,PCB524A9F
4154,PC2C2EF9E
4928,PC16E79D4
4066,PC883FCA9
4758,PCCE12794
4679,PC88494D0
4584,PC1085B78
4372,PC1E0F3B6
4801,PC119E3A6
4695,PC4A5D62F
4752,PC99A4177
4826,PCE1DDBB4
4786,PCB7F1F8A
4219,PC40E6113
4487,PCA92F2BD
4586,PC4A40D50
4516,PCF7F25B7
4869,PCF775FA6
4711,PC340B4DE
4170,PC8CA1B15
4141,PC13CB69B
4627,PCA965149
4782,PC6802C08
4453,PC5EC8DF5
4156,PC6BCA05F
4462,PCE29AA1A
4069,PCC48608C
4113,PC78D4122
4100,PCC6DD8D5
4280,PC03A5F23
4600,PCB99E8F9
4154,PC2C2EF9E
4428,PCB616FAD
4613,PCEBBFFB5
4179,PC5738A82
4983,PCC3E4ADA
4697,PCFDB2BA6
4483,PC7F7FFF0
4486,PC3AF69A3
4990,PCFE28E92
4871,PC397AFA3
4996,PC6A4F55F
4552,PC05BD3DF
4941,PCA6403C1
4794,PC4E1366E
4747,PC5E524A1
4022,PCF135377
4835,PC4645718
4025,PC5ABB8E4
4750,PCD987A9D
4481,PC30AAE76
4809,PCAD363FC
4353,PC79BCF60
4023,PC77793DF
4031,PC0214185
4596,PC6558A56
4442,PC05C2F86
5008,PC48D61BB
4209,PC494D54E
4621,PC9FB4E82
4238,PCE0A2A2F
4619,PC2EFBBE0
4641,PCAA9F518
4520,PC8140983
4723,PC20BD6E6
4319,PCAD79413
4867,PC5A6D86E
4282,PCCE002E5
4943,PC0A5DC1F
4431,PC3A23C14
4687,PC52E7369
4475,PCCC0D001
4325,PC8FC83B3
4329,PCF9CCB5A
4418,PCF6EECB2
4741,PC85A4D4B
4576,PC394C979
4061,PC3A63A79
4820,PCC30C735
4055,PCA06B2F1
4071,PCDBBCB68
4906,PC3D58C5E
4815,PC19C02F1
4057,PC4B0DCD2
4943,PC0A5DC1F
4844,PCC48E3A8
4419,PC99BB7A3
4566,PC637A425
4149,PC99F9ABD
4288,PC12AA919
4809,PCAD363FC
4483,PC7F7FFF0
4326,PC356AE8F
4142,PC7ACFF7C
4248,PC45EBEBC
4718,PC81E83B9
4718,PC81E83B9
4110,PCF891CEB
4200,PCBA86754
4364,PCB33ACE8
4947,PCE4A44BE
4189,PC7655FC1
4157,PC7305E43
4738,PC06E9A80
4044,PC3546931
4206,PCAC34A40
4361,PC2E0C888
4907,PCCEEF65A
4762,PC1A3D20B
4386,PC948D5B2
4323,PC1D9ADA9
4493,PC124B4C0
4425,PC41B834E
4778,PCCCADDBD
4564,PC29D136F
4233,PC57279D0
4883,PCB325DCD
4207,PC76EDF79
4971,PC0BD172F
4158,PCAA68777
4717,PC44877F1
4996,PC6A4F55F
4406,PC7A54E18
4854,PCB6F1968
4173,PC0EB640E
4703,PC395ADCB
4031,PC0214185
4069,PCC48608C
4691,PCFAB001F
4889,PC3547FAD
4872,PC5B45CE7
4294,PC867796D
4771,PC71FE98A
4862,PC3BDDA71
4898,PC0AE9E1B
4894,PCDADB8C6
4823,PC89A3BCF
4910,PC75BC2DF
4229,PCD0DDD3D
4137,PC4FA703F
4255,PCB7E7138
4192,PC74F6341
4461,PCACD9839
4638,PCB7AC8AA
4557,PC6C80A46
4881,PCDE20E6F
4688,PCCB4C86D
4801,PC119E3A6
4574,PCC1F6F13
4275,PC1DA31F7
4040,PCB335328
4419,PC99BB7A3
4990,PCFE28E92
4257,PC1AB9C93
4919,PC7A3A5CF
4614,PC08910B7
4505,PCEF64195
4035,PC1B1D964
4073,PCA3797CA
4925,PCE5E04A2
4771,PC71FE98A
4670,PC2BE6D87
4652,PC74A3585
4876,PCDFCFF53
4039,PC73BE1E2
4477,PCA857A23
4433,PC1DEB043
4981,PC6B14C5D
4054,PC7E79FA0
4003,PC83F544D
4086,PC23E470D
4264,PC9DFEBB0
4158,PCAA68777
4739,PC07289CF
4626,PC93E7766
4458,PCECEBBFA
4219,PC40E6113
4329,PCF9CCB5A
4108,PC7C55512
4912,PC526B1EC
4226,PCDC5C9E2
4781,PC0D83A1E
4379,PC87C8BC4
4707,PC98F856D
4705,PC174C464
4379,PC87C8BC4
4386,PC948D5B2
4923,PC8A7A22A
4143,PC5F47DCF
4496,PC3FD65C8
4878,PC08F56A1
4989,PC7D7AE48
4190,PCDFC1E11
4130,PC9F22103
4682,PCBB02F92
4901,PCE32D2F9
4882,PC8616CD8
4187,PCF8D98DC
4626,PC93E7766
4262,PCCB12F8C
4097,PCB1B5BEC
4678,PCD175301
4551,PCCA5979C
4322,PC262D624
4541,PCC6A4CD8
4448,PC19F3DBB
4855,PC03C5C15
4032,PC578F087
4661,PC1585DF2
4649,PCC3608EC
4104,PC0A63844
4892,PC7AA5B2F
4635,PC3C8B99E
4450,PC0B2B03E
4482,PCB6A16D7
4370,PC70B7987
4057,PC4B0DCD2
4402,PC85224D1
4933,PC419F41D
4044,PC3546931
4886,PC4D892D7
4053,PC5F1CD83
4682,PCBB02F92
4631,PCFFF6463
4432,PC4CBEFF5
4964,PC52C0F45
4088,PC14008D5
4699,PC2C1B987
4765,PC795A0A3
4942,PCD51A740
4234,PC5EBC1E1
4375,PCAE085FE
4143,PC5F47DCF
4603,PC485BE5B
4629,PCC5E1C04
4513,PC52F533C
4465,PCA227C6B
4499,PC1EEDA04
4144,PCAC7E4C1
4481,PC30AAE76
4136,PCA579A65
4271,PC28E44E2
4129,PCA6127FF
4004,PCB278A8B
4719,PCBD66B01
4122,PC8ED616E
4498,PCA770E5A
4625,PC186BCA8
4497,PC76FDDEA
4131,PC4C9B108
4978,PCF0B5E85
4837,PCA10FFA0
4876,PCDFCFF53
4459,PCD9CAD56
4243,PCC4F7DCE
4698,PC8BCEB19
4477,PCA857A23
4363,PC62E1338
4719,PCBD66B01
4766,PCE36658B
4664,PC52D063A
4768,PC7BEFC3B
4218,PC8DF4919
4831,PC0EC3E54
4012,PCEF5C190
4977,PCB077F18
4089,PC3CCA187
4231,PC016D687
4899,PC4967767
4976,PC5149039
4850,PC4061987
4572,PCC9756B2
4820,PCC30C735
4228,PC4F78F1B
4402,PC85224D1
4216,PC53B475D
4331,PC47300D9
4402,PC85224D1
4046,PCAC345FD
4926,PCCBCFEDE
4283,PC953B572
4275,PC1DA31F7
4564,PC29D136F
4841,PCE45DE8D
4975,PC818101A
4306,PC5D6563A
4349,PC5AB6779
5006,PC7A260F1
4050,PC822E359
4016,PCCD7399B
4963,PC704EF75
4901,PCE32D2F9
4910,PC75BC2DF
4902,PC425C6EC
4838,PCEECD973
4124,PC3338D42
4133,PC30FC453
4907,PCCEEF65A
4426,PCC0E943C
4119,PC9EBEDB5
4115,PCF5D4B0A
4119,PC9EBEDB5
4057,PC4B0DCD2
4007,PCDF9F773
4781,PC0D83A1E
4566,PC637A425
4039,PC73BE1E2
4068,PC55432DA
4488,PC19D06B0
4762,PC1A3D20B
4637,PCE9C770E
4623,PCAA67227
4030,PCA8A9AA8
4978,PCF0B5E85
4579,PC926F0A9
4998,PCD9C5406
4268,PC6CC51DA
4878,PC08F56A1
4075,PC2125618
4669,PC36675CE
4324,PC9C3D708
4894,PCDADB8C6
4611,PC2EBEAB9
4557,PC6C80A46
4604,PC0553E32
4813,PCACF7982
4564,PC29D136F
4985,PCCA71D2C
4993,PC0F0AB4E
4473,PC51FDD60
4395,PC6F25DF0
4789,PCBE8B2AB
4070,PCEECA8B2
5000,PCFE7F7FE
4887,PC81776BA
4011,PC680DEC6
4845,PCEEC0DB3
4251,PCB30E45F
4949,PC86E9EB7
4430,PC52EA95D
4308,PC94E7A96
4559,PC93AAEC9
4092,PC40C2E00
4738,PC06E9A80
4538,PCDE5402C
4024,PC91E3A87
4586,PC4A40D50
4411,PC3AA93E6
4783,PC9889263
4502,PCB2CC82C
4754,PC99AE725
4452,PC8C7C5D7
4975,PC818101A
4138,PC79E328A
4892,PC7AA5B2F
4823,PC89A3BCF
4978,PCF0B5E85
4714,PC9B747F8
4393,PC93CE517
4877,PC155D90A
4687,PC52E7369
4718,PC81E83B9
4027,PCE7A4F34
4962,PCF858E11
4665,PCF63C15F
4728,PC07BF95F
4018,PCCB2657A
4904,PC36C6441
4228,PC4F78F1B
4785,PC787D664
4162,PC51A39A7
4253,PC82A16E6
4361,PC2E0C888
4243,PCC4F7DCE
4608,PCACD1BEE
4697,PCFDB2BA6
4884,PC3FB1BB6
4846,PCBABD060
4151,PC0AB2B55
4877,PC155D90A
4062,PCDA37101
4740,PC04EDDB4
4183,PCF5E7754
4370,PC70B7987
4494,PC1592ACA
4339,PCDE1D204
4136,PCA579A65
5003,PCAC9371E
4333,PCCCAD2AC
4436,PC0CF9451
4385,PC148C815
4942,PCD51A740
4023,PC77793DF
4042,PC5D4DE09
4647,PCDD56814
4610,PCA4D3E9B
4319,PCAD79413
4532,PC8DD921E
4866,PC3137434
4397,PCB070250
4348,PCD66314D
4857,PC59F4E22
4151,PC0AB2B55
4518,PCC7B407A
4622,PCF31BD97
4338,PC6203962
4757,PC126524C
4691,PCFAB001F
4981,PC6B14C5D
4048,PC1FE6483
4781,PC0D83A1E
4115,PCF5D4B0A
4412,PC821BC98
4682,PCBB02F92
4298,PC3E474F6
4467,PCF5E0389
4604,PC0553E32
4909,PCDED6F20
4111,PC07F012A
4928,PC16E79D4
4483,PC7F7FFF0
4852,PC68969FB
4827,PC7D68CD9
4666,PCE8CBA37
4692,PC1CDFCF6
4501,PC5D41947
4930,PC22F748B
4778,PCCCADDBD
4672,PC03AE86F
4097,PCB1B5BEC
4033,PC783B5FC
4519,PC92A6471
4790,PC2387B02
4390,PC983A913
4107,PC7607A5D
4482,PCB6A16D7
4811,PCBF83C7A
4580,PC48664B7
4729,PC5170BF4
4256,PC9DD0BBD
4204,PC5881E06
4713,PCD4A1214
4120,PC6700C62
4076,PC47B8825
4620,PC43973F9
4829,PCEC030F2
4865,PCCACA741
4686,PCD6E5E77
4448,PC19F3DBB
4484,PCEF56843
4565,PC388BB83
4530,PCA33A9A8
4386,PC948D5B2
4085,PC6150735
4828,PCF712D1A
4912,PC526B1EC
4630,PCA26D872
4531,PC857F4A0
4343,PC0F6325D
4084,PC71D433F
4618,PC8F4AF85
4234,PC5EBC1E1
4025,PC5ABB8E4
4681,PCBEB4D23
4141,PC13CB69B
4144,PCAC7E4C1
4103,PC2B868A9
4456,PC8DFF744
4753,PC6AA246E
4858,PC94DC1E6
4641,PCAA9F518
4297,PCDE89544
4474,PCFEAE55E
4963,PC704EF75
4337,PCCF6A454
4440,PCBE1B45D
4195,PC308070B
4005,PCB3DF742
4704,PC47FBB07
5004,PC2111CF9
4578,PC90D44D0
4560,PC5030572
4226,PCDC5C9E2
4968,PC251D4C1
4111,PC07F012A
4101,PCCC8F243
4303,PC2E2E0C0
4679,PC88494D0
4802,PCBDD55F1
4546,PCEF3EBBC
4514,PC374C341
4789,PCBE8B2AB
4829,PCEC030F2
4484,PCEF56843
4143,PC5F47DCF
4410,PC6EFC03B
4013,PCE5BA2CE
4869,PCF775FA6
4815,PC19C02F1
4078,PC8473A64
4813,PCACF7982
4208,PC1E49F6B
4135,PCC943ECD
4725,PCB905D54
4556,PC18C31F6
4800,PCA4DF48A
4562,PC4C95CA2
4781,PC0D83A1E
4318,PCAD89FE3
4846,PCBABD060
4849,PCF764517
4409,PC44E2F09
4740,PC04EDDB4
4089,PC3CCA187
4300,PC666483B
4953,PC1E2B07E
4037,PC0A50259
4336,PCD30AB50
4750,PCD987A9D
4171,PC36C9AE8
4088,PC14008D5
4538,PCDE5402C
4577,PC8FE0901
4211,PC0AB9251
4658,PC1A58039
4064,PC0B32B5B
4537,PC10C700F
4850,PC4061987
4559,PC93AAEC9
4581,PCC347465
4886,PC4D892D7
4423,PCF9F4940
4311,PC7F02ED3
4622,PCF31BD97
4854,PCB6F1968
4240,PC72FE04B
4035,PC1B1D964
4774,PCEBE834B
4490,PC89C1789
4715,PCFA0E4C0
4968,PC251D4C1
4621,PC9FB4E82
4907,PCCEEF65A
4477,PCA857A23
4069,PCC48608C
4044,PC3546931
4566,PC637A425
4107,PC7607A5D
4176,PC11E9595
4497,PC76FDDEA
4668,PCBB055C6
4664,PC52D063A
4328,PC3777B8E
4778,PCCCADDBD
4368,PC909A324
4108,PC7C55512
4419,PC99BB7A3
4160,PC6DC0ACF
4684,PCA76178F
4045,PCE952492
4481,PC30AAE76
4144,PCAC7E4C1
4409,PC44E2F09
4073,PCA3797CA
4154,PC2C2EF9E
4252,PCA32686D
4967,PC2AFCB31
4059,PC06E8A1C
4779,PCC8FE9C6
4660,PCB86D2E1
4204,PC5881E06
4327,PC16F59EC
4796,PCEBEEE05
4471,PC7E4F42A
4820,PCC30C735
4733,PC797AEBF
4914,PC2F353E1
4530,PCA33A9A8
4570,PCAE45EC0
4418,PCF6EECB2
4000,PC69C7DF3
4597,PCBDB8BB6
4602,PC0D3474E
4222,PC15EC378
4781,PC0D83A1E
4326,PC356AE8F
4021,PC851E565
4882,PC8616CD8
4035,PC1B1D964
4753,PC6AA246E
4954,PCA276EBB
4695,PC4A5D62F
4627,PCA965149
4920,PC42A3AB0
4204,PC5881E06
4838,PCEECD973
4528,PC1269226
4540,PC5CAF0A7
4327,PC16F59EC
4915,PC86B0D7B
4252,PCA32686D
4421,PCED2DB6F
4988,PC46BE0B2
4660,PCB86D2E1
4024,PC91E3A87
4798,PC17F8052
4654,PCBA5D8AB
4231,PC016D687
4905,PCE1EA438
4162,PC51A39A7
4892,PC7AA5B2F
4755,PC628DCED
4005,PCB3DF742
4926,PCCBCFEDE
4018,PCCB2657A
4411,PC3AA93E6
4297,PCDE89544
4061,PC3A63A79
4490,PC89C1789
4431,PC3A23C14
4582,PC98750ED
4161,PCF8F6133
4104,PC0A63844
4624,PCDF73A3C
4106,PC9764C98
4129,PCA6127FF
4203,PC5295A46
4737,PCED7EAFE
4922,PC785D63F
4475,PCCC0D001
4083,PC90346C9
4088,PC14008D5
4717,PC44877F1
4078,PC8473A64
4433,PC1DEB043
4240,PC72FE04B
4920,PC42A3AB0
4391,PCCFD9AB6
4503,PC69DE15C
4246,PC95F5F6B
4602,PC0D3474E
4771,PC71FE98A
4398,PCE60D320
4237,PC51D1059
4612,PC871C1FC
4322,PC262D624
4458,PCECEBBFA
4193,PC0282AE7
4006,PCD8D05D7
4549,PC2F1A066
4266,PC39B17A9
4524,PCF8BB245
4557,PC6C80A46
4588,PC3172195
4297,PCDE89544
4000,PC69C7DF3
4299,PCAD3B9BC
4606,PC0C535B6
4945,PC95BD14B
4647,PCDD56814
4359,PCB27CFF1
4571,PC2308E9E
4788,PC00AE965
4179,PC5738A82
4483,PC7F7FFF0
4901,PCE32D2F9
4800,PCA4DF48A
4399,PCCA288FE
4668,PCBB055C6
4171,PC36C9AE8
4439,PC845CEA6
4468,PC040ADB3
4024,PC91E3A87
4491,PCA52F720
4272,PC09BDC08
4219,PC40E6113
4950,PC4F71E72
4131,PC4C9B108
4170,PC8CA1B15
4066,PC883FCA9
4349,PC5AB6779
4001,PC58105BF
4986,PC9787B8A
4612,PC871C1FC
4013,PCE5BA2CE
4325,PC8FC83B3
4945,PC95BD14B
4531,PC857F4A0
4939,PCF263A5E
4774,PCEBE834B
4629,PCC5E1C04
4576,PC394C979
4363,PC62E1338
4019,PC63FF017
4887,PC81776BA
4328,PC3777B8E
4949,PC86E9EB7
4515,PC6A1B37B
4149,PC99F9ABD
4744,PC78EF0B5
4658,PC1A58039
4966,PC4E6422C
4089,PC3CCA187
4787,PC1BDA119
4684,PCA76178F
4345,PCAC01231
4086,PC23E470D
4292,PCF733A7C
4507,PC11DCA73
4120,PC6700C62
4024,PC91E3A87
4371,PC7E22FD8
4851,PC0954183
4273,PC0EF5BA6
4540,PC5CAF0A7
4973,PC9C7C18E
4053,PC5F1CD83
4550,PC21A1833
4165,PC0D2B95C
4354,PC0671DD4
4298,PC3E474F6
4903,PCC3BCE65
4265,PC5B2AFFA
4554,PC23BA77A
4054,PC7E79FA0
4331,PC47300D9
4774,PCEBE834B
4575,PC84D9FC1
4489,PCEFF6088
4139,PC924C594
4605,PCEB27C63
4526,PCCB07C68
4901,PCE32D2F9
5000,PCFE7F7FE
4339,PCDE1D204
5009,PC70886EC
4040,PCB335328
4281,PC2804C85
4581,PCC347465
4115,PCF5D4B0A
4940,PC8AB18BE
4846,PCBABD060
4621,PC9FB4E82
4601,PCC932802
4752,PC99A4177
4722,PC035B71E
4621,PC9FB4E82
4714,PC9B747F8
4078,PC8473A64
4810,PC2CA4087
4335,PC76935F9
4623,PCAA67227
4516,PCF7F25B7
4344,PC417B8DF
4639,PC879E7AB
4449,PCAACD453
4286,PC12BE494
4742,PC05B8749
4879,PCC90A061
4878,PC08F56A1
4722,PC035B71E
4134,PC767BBB2
4111,PC07F012A
4971,PC0BD172F
4381,PC9DD9DCD
4334,PCCB383F8
4292,PCF733A7C
4249,PC6D2FAD0
4393,PC93CE517
4803,PC2BBEEDC
4739,PC07289CF
4410,PC6EFC03B
4880,PC5A27CDE
4167,PC8453073
4351,PC4E572D8
4194,PC96AD1EB
4033,PC783B5FC
4611,PC2EBEAB9
4661,PC1585DF2
4912,PC526B1EC
4818,PCF243BF3
4120,PC6700C62
4935,PC327D635
4094,PC53A52CB
4274,PC88EA64E
4212,PC422A6D1
4608,PCACD1BEE
4631,PCFFF6463
4932,PC46C4A27
4146,PCF91266E
4072,PC69F3F14
4562,PC4C95CA2
4676,PC9798721
4868,PC647292C
4248,PC45EBEBC
4412,PC821BC98
4239,PCA185B1A
4907,PCCEEF65A
4508,PC385C6E7
4565,PC388BB83
4982,PC384779E
4617,PC7758F89
4707,PC98F856D
4029,PCE319335
4619,PC2EFBBE0
4055,PCA06B2F1
4091,PC2E099B4
4338,PC6203962
4527,PC59A0CB2
4421,PCED2DB6F
4593,PC3863F6A
4625,PC186BCA8
4033,PC783B5FC
4589,PC1477DC9
4878,PC08F56A1
4771,PC71FE98A
4088,PC14008D5
4764,PCF6B0D12
4335,PC76935F9
4965,PCA0BAE0F
4931,PC3D30AD0
4897,PCAB2FA02
4676,PC9798721
4695,PC4A5D62F
4380,PC905B5D4
4172,PC1A43FB7
4726,PCF6540C0
4578,PC90D44D0
4723,PC20BD6E6
5008,PC48D61BB
4422,PCF514246
4853,PC214FB8E
4142,PC7ACFF7C
4095,PC3E1512A
4811,PCBF83C7A
4080,PCBE7E15B
4220,PC02FEF7D
4379,PC87C8BC4
4047,PC6D105CF
4725,PCB905D54
4468,PC040ADB3
4371,PC7E22FD8
4774,PCEBE834B
4244,PC9F3C86B
4969,PCBBB9730
4813,PCACF7982
4278,PC4847214
4797,PCE2D63A7
4259,PCBB65EF4
4002,PCED7D2DE
4191,PCCC28F87
4007,PCDF9F773
4313,PC6D0FC31
4475,PCCC0D001
4283,PC953B572
4464,PC7C8FDDB
4562,PC4C95CA2
4084,PC71D433F
4430,PC52EA95D
4716,PCFCB0018
4369,PCD5CBB82
4291,PCD411AEF
4835,PC4645718
4603,PC485BE5B
4355,PC0EF761B
4559,PC93AAEC9
4921,PCA70760B
4792,PC3E35002
4573,PC4D8469D
4406,PC7A54E18
4118,PCC1A733C
4929,PC9E503B6
4332,PC3B258E9
4415,PC5E202FC
4831,PC0EC3E54
4220,PC02FEF7D
4273,PC0EF5BA6
4250,PCC695DB0
4499,PC1EEDA04
4635,PC3C8B99E
4481,PC30AAE76
4715,PCFA0E4C0
4157,PC7305E43
4440,PCBE1B45D
4271,PC28E44E2
4749,PC65C93B7
4380,PC905B5D4
5001,PC264C595
4574,PCC1F6F13
4860,PCF4A2DA9
4814,PCAFD913A
4848,PCF0FC9B2
4115,PCF5D4B0A
4650,PC544AE70
4813,PCACF7982
4371,PC7E22FD8
4827,PC7D68CD9
4606,PC0C535B6
4525,PCF64B519
4380,PC905B5D4
4640,PCC993FB3
4287,PC421D5F3
4412,PC821BC98
4124,PC3338D42
4485,PC99A12E9
4849,PCF764517
4569,PC20129F9
4160,PC6DC0ACF
4373,PC8806694
4117,PCEB6517A
4104,PC0A63844
4184,PC43A5E42
4482,PCB6A16D7
4284,PC0DB49FD
4055,PCA06B2F1
4529,PC3FAA264
4844,PCC48E3A8
4740,PC04EDDB4
4654,PCBA5D8AB
4701,PCD5F2808
4275,PC1DA31F7
4912,PC526B1EC
4511,PCFBEFA9E
4895,PC37F171A
4038,PC77889B3
4355,PC0EF761B
4691,PCFAB001F
4713,PCD4A1214
4822,PCD1EB220
4672,PC03AE86F
4077,PCF40C389
4541,PCC6A4CD8
4487,PCA92F2BD
4717,PC44877F1
5006,PC7A260F1
4209,PC494D54E
4321,PC591BDF7
4129,PCA6127FF
4394,PCD3A817A
4581,PCC347465
4728,PC07BF95F
4598,PC5526A36
4042,PC5D4DE09
4575,PC84D9FC1
4979,PC6F36B7A
4886,PC4D892D7
4198,PCB0994D1
5007,PC869BDE8
4956,PCB7040B7
4212,PC422A6D1
4800,PCA4DF48A
4846,PCBABD060
4327,PC16F59EC
4592,PC627AA14
4315,PC6E0962A
4081,PCC825DB2
4926,PCCBCFEDE
4064,PC0B32B5B
4917,PCD8C66B1
4733,PC797AEBF
4887,PC81776BA
4197,PCE32ED40
4787,PC1BDA119
4291,PCD411AEF
4413,PC6C88C27
4966,PC4E6422C
4871,PC397AFA3
4941,PCA6403C1
4452,PC8C7C5D7
4548,PC4486317
4232,PC4156AD5
4135,PCC943ECD
4602,PC0D3474E
4662,PCB2463CF
4600,PCB99E8F9
4772,PC7368097
4128,PCC0E7E2A
4462,PCE29AA1A
4102,PC8C9B099
4371,PC7E22FD8
4715,PCFA0E4C0
4770,PC9082A17
4873,PCE01E4DF
4680,PCC422F4D
4443,PCC139BD8
4978,PCF0B5E85
4203,PC5295A46
4218,PC8DF4919
5007,PC869BDE8
4878,PC08F56A1
4057,PC4B0DCD2
4923,PC8A7A22A
4243,PCC4F7DCE
4498,PCA770E5A
4060,PC481C9F9
4087,PC2C1DA2A
4525,PCF64B519
4853,PC214FB8E
4521,PCD2C9ECF
4976,PC5149039
4192,PC74F6341
4662,PCB2463CF
5000,PCFE7F7FE
4735,PC2294422
4590,PC912F5CB
4695,PC4A5D62F
4572,PCC9756B2
4402,PC85224D1
4739,PC07289CF
4831,PC0EC3E54
4838,PCEECD973
4430,PC52EA95D
4560,PC5030572
4037,PC0A50259
4360,PC084F676
4489,PCEFF6088
4002,PCED7D2DE
4330,PCBD023A3
4225,PCC1ED0C5
5008,PC48D61BB
4923,PC8A7A22A
4057,PC4B0DCD2
4479,PCCA36E4D
4839,PCA0290AD
4681,PCBEB4D23
4168,PCBC064F8
4381,PC9DD9DCD
4554,PC23BA77A
4645,PC14FBE4A
4731,PCFFC2992
4167,PC8453073
4264,PC9DFEBB0
4746,PC0514825
4353,PC79BCF60
4734,PCE4C5D8E
4206,PCAC34A40
4791,PC517992F
4906,PC3D58C5E
4942,PCD51A740
4229,PCD0DDD3D
4824,PCFEADFE6
4467,PCF5E0389
4150,PCC8441A8
5000,PCFE7F7FE
4609,PC1551C8E
4394,PCD3A817A
4576,PC394C979
4031,PC0214185
4876,PCDFCFF53
4405,PC70CA955
4209,PC494D54E
4417,PC208F9BB
4526,PCCB07C68
4710,PCE17C964
4501,PC5D41947
4048,PC1FE6483
4807,PCAFC45DA
4086,PC23E470D
4252,PCA32686D
4930,PC22F748B
4570,PCAE45EC0
4436,PC0CF9451
4997,PC8111910
4574,PCC1F6F13
4238,PCE0A2A2F
4521,PCD2C9ECF
4416,PC546F252
4907,PCCEEF65A
4302,PCBA83119
4454,PC94C0945
4893,PC3743587
4734,PCE4C5D8E
4153,PC88C655C
4819,PC454F09B
4263,PCD6DBA1D
4597,PCBDB8BB6
4722,PC035B71E
4279,PCCA817EB
4253,PC82A16E6
4660,PCB86D2E1
4809,PCAD363FC
4089,PC3CCA187
4902,PC425C6EC
4771,PC71FE98A
4506,PCB24B68E
4895,PC37F171A
4977,PCB077F18
4985,PCCA71D2C
4953,PC1E2B07E
4504,PC461DCD3
4941,PCA6403C1
4935,PC327D635
5001,PC264C595
4709,PCC8C7059
4486,PC3AF69A3
4915,PC86B0D7B
4873,PCE01E4DF
4424,PC51E7EF8
4543,PC74F5EBA
4318,PCAD89FE3
4821,PC67D349A
4468,PC040ADB3
4247,PCEE69498
4671,PCCAAFB48
4333,PCCCAD2AC
4179,PC5738A82
4660,PCB86D2E1
4793,PCD8E3CCB
4795,PC7EE2DCF
4830,PC12EEFE0
4693,PCB4CDDA5
4380,PC905B5D4
4580,PC48664B7
4913,PC685427C
4652,PC74A3585
4872,PC5B45CE7
4310,PCC08F8BB
4021,PC851E565
4941,PCA6403C1
4363,PC62E1338
4977,PCB077F18
4989,PC7D7AE48
4869,PCF775FA6
4978,PCF0B5E85
4320,PC40C93B0
4341,PC1E10EC3
4594,PC59414DA
4869,PCF775FA6
4229,PCD0DDD3D
4936,PC7157CF3
4735,PC2294422
4559,PC93AAEC9
4779,PCC8FE9C6
4097,PCB1B5BEC
4797,PCE2D63A7
4038,PC77889B3
4759,PC4A6C6D9
4047,PC6D105CF
4327,PC16F59EC
4751,PCD33B3C9
4121,PCEC57A8E
4096,PCFA4F864
4899,PC4967767
4189,PC7655FC1
4688,PCCB4C86D
4335,PC76935F9
4131,PC4C9B108
4032,PC578F087
4676,PC9798721
4822,PCD1EB220
4586,PC4A40D50
4973,PC9C7C18E
4984,PCBABF130
4283,PC953B572
4296,PCA24C1E1
4169,PC2890582
4101,PCCC8F243
4577,PC8FE0901
4897,PCAB2FA02
4202,PC65AA714
4682,PCBB02F92
4899,PC4967767
4374,PCC321538
4015,PC524833E
4994,PC09C5F59
4131,PC4C9B108
4025,PC5ABB8E4
4433,PC1DEB043
4366,PC09D71DF
4530,PCA33A9A8
4224,PCD83983A
4297,PCDE89544
4254,PC0C0EE22
4970,PCA154C84
4844,PCC48E3A8
4746,PC0514825
4252,PCA32686D
4749,PC65C93B7
4560,PC5030572
4495,PC210A754
4876,PCDFCFF53
4385,PC148C815
4213,PCDD316EB
4169,PC2890582
4384,PC59A33DE
4941,PCA6403C1
4465,PCA227C6B
4187,PCF8D98DC
4101,PCCC8F243
4327,PC16F59EC
4262,PCCB12F8C
4368,PC909A324
4514,PC374C341
4646,PC3F8C42B
4519,PC92A6471
4232,PC4156AD5
4539,PC684859B
4460,PCDF04952
4366,PC09D71DF
4589,PC1477DC9
4150,PCC8441A8
4906,PC3D58C5E
4287,PC421D5F3
4505,PCEF64195
4762,PC1A3D20B
4668,PCBB055C6
4414,PC40BD0F3
4535,PC1BC7FA5
4807,PCAFC45DA
4084,PC71D433F
4884,PC3FB1BB6
4492,PC0BF2899
4063,PC7667A3E
4459,PCD9CAD56
4128,PCC0E7E2A
5007,PC869BDE8
4494,PC1592ACA
4813,PCACF7982
4714,PC9B747F8
4938,PC6C57ED3
4265,PC5B2AFFA
4346,PCA35B156
4874,PC9F481D4
4005,PCB3DF742
4683,PC96978C6
4777,PCB1132AC
4627,PCA965149
4105,PC43919D1
4168,PCBC064F8
4670,PC2BE6D87
